Location,Year,Value,rural pop,urban pop,electric_rural,Value_class
ISL,1985,180212.25889755905,10.43,89.57,18796.13860301541,Medium
ISL,1986,180212.25889755905,10.184,89.816,18352.81644612741,Medium
ISL,1987,180212.25889755905,9.943,90.057,17918.504902184293,Medium
ISL,1988,180212.25889755905,9.706,90.294,17491.40184859708,Medium
ISL,1989,180212.25889755905,9.476,90.524,17076.9136531327,Medium
ISL,1990,180212.25889755905,9.25,90.75,16669.633948024213,Medium
ISL,1991,180212.25889755905,9.068,90.932,16341.647636830654,Medium
ISL,1992,180212.25889755905,8.888,91.112,16017.265570815049,Medium
ISL,1993,180212.25889755905,8.713,91.287,15701.894117744318,Medium
ISL,1994,180212.25889755905,8.54,91.46,15390.12690985154,Medium
ISL,1995,180212.25889755905,8.37,91.63,15083.766069725692,Medium
ISL,1996,180212.25889755905,8.203,91.797,14782.811597366766,Medium
ISL,1997,180212.25889755905,8.04,91.96,14489.065615363745,Medium
ISL,1998,180212.25889755905,7.879,92.121,14198.923878538675,Medium
ISL,1999,180212.25889755905,7.733,92.267,13935.81398054824,Medium
ISL,2000,180212.25889755905,7.599,92.401,13694.329553625512,Medium
ISL,2001,180212.25889755905,7.468,92.532,13458.251494469709,Medium
ISL,2002,180212.25889755905,7.338,92.662,13223.975557902882,Medium
ISL,2003,180212.25889755905,7.211,92.789,12995.105989102984,Medium
ISL,2004,180212.25889755905,7.086,92.914,12769.840665481035,Medium
ISL,2005,180212.25889755905,6.963,93.037,12548.179587037035,Medium
ISL,2006,180212.25889755905,6.841,93.159,12328.320631182014,Medium
ISL,2007,180212.25889755905,6.722,93.278,12113.86804309392,Medium
ISL,2008,180212.25889755905,6.605,93.395,11903.019700183777,Medium
ISL,2009,180212.25889755905,6.489,93.511,11693.973479862609,Medium
ISL,2010,180212.25889755905,6.426,93.574,11580.439756757143,Medium
ISL,2011,180212.25889755905,6.413,93.587,11557.012163100462,Medium
ISL,2012,180212.25889755905,6.4,93.6,11533.58456944378,Medium
ISL,2013,180212.25889755905,6.367,93.633,11474.114524007586,Medium
ISL,2014,180212.25889755905,6.333,93.667,11412.842355982411,Medium
ISL,2015,105209.8117405583,6.3,93.7,6628.218139655173,Medium
ISL,1960,180212.25889755905,19.7,80.3,35501.81500281913,Medium
ISL,1961,180212.25889755905,19.197,80.803,34595.34734056441,Medium
ISL,1962,180212.25889755905,18.703,81.297,33705.09878161047,Medium
ISL,1963,180212.25889755905,18.219,81.781,32832.871448546284,Medium
ISL,1964,180212.25889755905,17.744,82.256,31976.863218782877,Medium
ISL,1965,180212.25889755905,17.28,82.72,31140.678337498204,Medium
ISL,1966,180212.25889755905,16.825,83.175,30320.712559514308,Medium
ISL,1967,180212.25889755905,16.379,83.621,29516.9658848312,Medium
ISL,1968,180212.25889755905,15.943,84.057,28731.24043603784,Medium
ISL,1969,180212.25889755905,15.517,84.483,27963.53621313424,Medium
ISL,1970,180212.25889755905,15.1,84.9,27212.051093531416,Medium
ISL,1971,180212.25889755905,14.731,85.269,26547.06785819942,Medium
ISL,1972,180212.25889755905,14.37,85.63,25896.50160357924,Medium
ISL,1973,180212.25889755905,14.017,85.983,25260.352329670848,Medium
ISL,1974,2343.0,13.67,86.33,320.2881,Low
ISL,1975,2301.0,13.331,86.669,306.74630999999994,Low
ISL,1976,2426.0,12.998,87.002,315.33147999999994,Low
ISL,1977,2607.0,12.674,87.326,330.41118,Low
ISL,1978,2681.0,12.356,87.644,331.26436,Low
ISL,1979,2927.0,12.045,87.955,352.55715,Low
ISL,1980,3153.0,11.74,88.26,370.1622,Low
ISL,1981,3256.0,11.467,88.533,373.36552,Low
ISL,1982,3589.0,11.2,88.8,401.968,Low
ISL,1983,3781.0,10.938,89.062,413.56578,Low
ISL,1984,3929.0,10.681,89.319,419.65649,Low
ISL,1985,3852.0,10.43,89.57,401.7636,Low
ISL,1986,4063.0,10.184,89.816,413.7759199999999,Low
ISL,1987,4157.0,9.943,90.057,413.33051,Low
ISL,1988,4421.0,9.706,90.294,429.10226,Low
ISL,1989,4480.0,9.476,90.524,424.5248,Low
ISL,1990,4452.0,9.25,90.75,411.81,Low
ISL,1991,4432.0,9.068,90.932,401.89376,Low
ISL,1992,4490.0,8.888,91.112,399.0712,Low
ISL,1993,4667.0,8.713,91.287,406.6357099999999,Low
ISL,1994,4720.0,8.54,91.46,403.088,Low
ISL,1995,4903.0,8.37,91.63,410.3811,Low
ISL,1996,5057.0,8.203,91.797,414.82571,Low
ISL,1997,5522.0,8.04,91.96,443.96879999999993,Low
ISL,1998,6197.0,7.879,92.121,488.26163,Low
ISL,1999,7071.0,7.733,92.267,546.80043,Low
ISL,2000,7554.0,7.599,92.401,574.02846,Low
ISL,2001,7892.0,7.468,92.532,589.37456,Low
ISL,2002,8272.0,7.338,92.662,606.99936,Low
ISL,2003,8356.0,7.211,92.789,602.5511600000001,Low
ISL,2004,8475.0,7.086,92.914,600.5385,Low
ISL,2005,8513.0,6.963,93.037,592.76019,Low
ISL,2006,9796.0,6.841,93.159,670.14436,Low
ISL,2007,11784.0,6.722,93.278,792.12048,Low
ISL,2008,16166.0,6.605,93.395,1067.7643,Low
ISL,2009,16521.0,6.489,93.511,1072.04769,Low
ISL,2010,16746.0,6.426,93.574,1076.09796,Low
ISL,2011,16851.0,6.413,93.587,1080.65463,Low
ISL,2012,17220.0,6.4,93.6,1102.08,Low
ISL,2013,17774.0,6.367,93.633,1131.67058,Low
ISL,2014,17673.0,6.333,93.667,1119.23109,Low
ISL,2015,105209.8117405583,6.3,93.7,6628.218139655173,Medium
IRL,1960,180212.25889755905,54.816,45.184,98785.15183728596,Medium
IRL,1961,180212.25889755905,54.607,45.393,98408.50821619006,Medium
IRL,1962,180212.25889755905,54.397,45.603,98030.0624725052,Medium
IRL,1963,180212.25889755905,54.187,45.813,97651.61672882031,Medium
IRL,1964,180212.25889755905,53.977,46.023,97273.17098513544,Medium
IRL,1965,180212.25889755905,53.767,46.233,96894.72524145056,Medium
IRL,1966,180212.25889755905,53.363,46.637,96166.66771550445,Medium
IRL,1967,180212.25889755905,52.205,47.795,94079.8097574707,Medium
IRL,1968,180212.25889755905,51.044,48.956,91987.54543167003,Medium
IRL,1969,180212.25889755905,49.885,50.115,89898.88535104733,Medium
IRL,1970,180212.25889755905,48.724,51.276,87806.62102524666,Medium
IRL,1971,180212.25889755905,47.731,52.269,86017.11329439392,Medium
IRL,1972,180212.25889755905,47.389,52.611,85400.78736896426,Medium
IRL,1973,180212.25889755905,47.048,52.952,84786.26356612358,Medium
IRL,1974,180212.25889755905,46.706,53.294,84169.93764069394,Medium
IRL,1975,180212.25889755905,46.366,53.634,83557.21596044223,Medium
IRL,1976,180212.25889755905,46.025,53.975,82942.69215760154,Medium
IRL,1977,180212.25889755905,45.685,54.315,82329.97047734985,Medium
IRL,1978,180212.25889755905,45.345,54.655,81717.24879709815,Medium
IRL,1979,180212.25889755905,45.006,54.994,81106.32923943542,Medium
IRL,1980,180212.25889755905,44.667,55.333,80495.4096817727,Medium
IRL,1981,180212.25889755905,44.366,55.634,79952.97078249104,Medium
IRL,1982,180212.25889755905,44.206,55.794,79664.63116825496,Medium
IRL,1983,180212.25889755905,44.045,55.955,79374.48943142989,Medium
IRL,1984,180212.25889755905,43.885,56.115,79086.14981719379,Medium
IRL,1985,180212.25889755905,43.725,56.275,78797.8102029577,Medium
IRL,1986,180212.25889755905,43.573,56.427,78523.8875694334,Medium
IRL,1987,180212.25889755905,43.447,56.553,78296.82012322248,Medium
IRL,1988,180212.25889755905,43.322,56.678,78071.55479960053,Medium
IRL,1989,180212.25889755905,43.196,56.804,77844.4873533896,Medium
IRL,1990,180212.25889755905,43.071,56.929,77619.22202976765,Medium
IRL,1991,180212.25889755905,42.927,57.073,77359.71637695517,Medium
IRL,1992,180212.25889755905,42.707,57.293,76963.24940738054,Medium
IRL,1993,180212.25889755905,42.488,57.512,76568.58456039488,Medium
IRL,1994,180212.25889755905,42.269,57.731,76173.91971340924,Medium
IRL,1995,180212.25889755905,42.051,57.949,75781.05698901255,Medium
IRL,1996,180212.25889755905,41.827,58.173,75377.38152908202,Medium
IRL,1997,180212.25889755905,41.581,58.419,74934.05937219402,Medium
IRL,1998,180212.25889755905,41.336,58.664,74492.53933789501,Medium
IRL,1999,180212.25889755905,41.09,58.91,74049.21718100701,Medium
IRL,2000,180212.25889755905,40.845,59.155,73607.69714670799,Medium
IRL,2001,180212.25889755905,40.601,59.399,73167.97923499794,Medium
IRL,2002,180212.25889755905,40.351,59.649,72717.44858775404,Medium
IRL,2003,180212.25889755905,40.075,59.925,72220.06275319679,Medium
IRL,2004,180212.25889755905,39.798,60.202,71720.87479605056,Medium
IRL,2005,180212.25889755905,39.523,60.477,71225.29108408227,Medium
IRL,2006,180212.25889755905,39.262,60.738,70754.93708835964,Medium
IRL,2007,180212.25889755905,39.06,60.94,70390.90832538657,Medium
IRL,2008,180212.25889755905,38.859,61.141,70028.68168500246,Medium
IRL,2009,180212.25889755905,38.658,61.342,69666.45504461839,Medium
IRL,2010,180212.25889755905,38.458,61.542,69306.03052682325,Medium
IRL,2011,180212.25889755905,38.258,61.742,68945.60600902814,Medium
IRL,2012,180212.25889755905,38.058,61.942,68585.18149123302,Medium
IRL,2013,180212.25889755905,37.859,62.141,68226.55909602689,Medium
IRL,2014,180212.25889755905,37.66,62.34,67867.93670082073,Medium
IRL,2015,105209.8117405583,37.462,62.538,39413.69967424795,Medium
IRL,1960,180212.25889755905,54.816,45.184,98785.15183728596,Medium
IRL,1961,180212.25889755905,54.607,45.393,98408.50821619006,Medium
IRL,1962,180212.25889755905,54.397,45.603,98030.0624725052,Medium
IRL,1963,180212.25889755905,54.187,45.813,97651.61672882031,Medium
IRL,1964,180212.25889755905,53.977,46.023,97273.17098513544,Medium
IRL,1965,180212.25889755905,53.767,46.233,96894.72524145056,Medium
IRL,1966,180212.25889755905,53.363,46.637,96166.66771550445,Medium
IRL,1967,180212.25889755905,52.205,47.795,94079.8097574707,Medium
IRL,1968,180212.25889755905,51.044,48.956,91987.54543167003,Medium
IRL,1969,180212.25889755905,49.885,50.115,89898.88535104733,Medium
IRL,1970,180212.25889755905,48.724,51.276,87806.62102524666,Medium
IRL,1971,180212.25889755905,47.731,52.269,86017.11329439392,Medium
IRL,1972,180212.25889755905,47.389,52.611,85400.78736896426,Medium
IRL,1973,180212.25889755905,47.048,52.952,84786.26356612358,Medium
IRL,1974,7466.0,46.706,53.294,3487.0699600000003,Low
IRL,1975,7344.0,46.366,53.634,3405.11904,Low
IRL,1976,8165.0,46.025,53.975,3757.94125,Low
IRL,1977,8793.0,45.685,54.315,4017.08205,Low
IRL,1978,9431.0,45.345,54.655,4276.48695,Low
IRL,1979,10424.0,45.006,54.994,4691.42544,Low
IRL,1980,10301.0,44.667,55.333,4601.14767,Low
IRL,1981,10341.0,44.366,55.634,4587.88806,Low
IRL,1982,10441.0,44.206,55.794,4615.54846,Low
IRL,1983,10686.0,44.045,55.955,4706.6487,Low
IRL,1984,11036.0,43.885,56.115,4843.1486,Low
IRL,1985,11486.0,43.725,56.275,5022.253500000001,Low
IRL,1986,11897.0,43.573,56.427,5183.87981,Low
IRL,1987,12236.0,43.447,56.553,5316.17492,Low
IRL,1988,12434.0,43.322,56.678,5386.657480000001,Low
IRL,1989,13018.0,43.196,56.804,5623.255279999999,Low
IRL,1990,13650.0,43.071,56.929,5879.1915,Low
IRL,1991,14243.0,42.927,57.073,6114.09261,Low
IRL,1992,15037.0,42.707,57.293,6421.85159,Low
IRL,1993,15419.0,42.488,57.512,6551.224719999999,Low
IRL,1994,16114.0,42.269,57.731,6811.22666,Low
IRL,1995,16818.0,42.051,57.949,7072.13718,Low
IRL,1996,18077.0,41.827,58.173,7561.06679,Low
IRL,1997,18825.0,41.581,58.419,7827.623250000001,Low
IRL,1998,20000.0,41.336,58.664,8267.2,Low
IRL,1999,20889.0,41.09,58.91,8583.2901,Low
IRL,2000,22684.0,40.845,59.155,9265.2798,Low
IRL,2001,23679.0,40.601,59.399,9613.91079,Low
IRL,2002,23926.0,40.351,59.649,9654.38026,Low
IRL,2003,24065.0,40.075,59.925,9644.048750000002,Low
IRL,2004,24413.0,39.798,60.202,9715.88574,Low
IRL,2005,24791.0,39.523,60.477,9798.14693,Low
IRL,2006,26122.0,39.262,60.738,10256.01964,Low
IRL,2007,26934.0,39.06,60.94,10520.4204,Low
IRL,2008,28919.0,38.859,61.141,11237.63421,Low
IRL,2009,27127.0,38.658,61.342,10486.75566,Low
IRL,2010,27442.0,38.458,61.542,10553.64436,Low
IRL,2011,26364.0,38.258,61.742,10086.33912,Low
IRL,2012,26478.0,38.058,61.942,10076.99724,Low
IRL,2013,25117.0,37.859,62.141,9509.04503,Low
IRL,2014,25307.0,37.66,62.34,9530.6162,Low
IRL,2015,105209.8117405583,37.462,62.538,39413.69967424795,Medium
ITA,1960,180212.25889755905,40.639,59.361,73236.45989337903,Medium
ITA,1961,180212.25889755905,40.144,59.856,72344.4092118361,Medium
ITA,1962,180212.25889755905,39.645,60.355,71445.15003993729,Medium
ITA,1963,180212.25889755905,39.147,60.853,70547.69299062743,Medium
ITA,1964,180212.25889755905,38.65,61.35,69652.03806390657,Medium
ITA,1965,180212.25889755905,38.157,61.843,68763.5916275416,Medium
ITA,1966,180212.25889755905,37.666,62.334,67878.74943635458,Medium
ITA,1967,180212.25889755905,37.178,62.822,66999.31361293451,Medium
ITA,1968,180212.25889755905,36.691,63.309,66121.6799121034,Medium
ITA,1969,180212.25889755905,36.208,63.792,65251.254701628175,Medium
ITA,1970,180212.25889755905,35.728,64.27199999999999,64386.23585891991,Medium
ITA,1971,180212.25889755905,35.25,64.75,63524.82126138956,Medium
ITA,1972,180212.25889755905,34.961,65.039,63004.007833175616,Medium
ITA,1973,180212.25889755905,34.759,65.241,62639.97907020255,Medium
ITA,1974,3227.0,34.558,65.44200000000001,1115.18666,Low
ITA,1975,3613.0,34.357,65.643,1241.31841,Low
ITA,1976,3612.0,34.156,65.844,1233.71472,Low
ITA,1977,3213.0,33.956,66.044,1091.00628,Low
ITA,1978,4159.0,33.757,66.243,1403.95363,Low
ITA,1979,2461.0,33.558,66.44200000000001,825.86238,Low
ITA,1980,2068.0,33.36,66.64,689.8848,Low
ITA,1981,2541.0,33.163,66.837,842.67183,Low
ITA,1982,6587.0,33.114,66.886,2181.21918,Low
ITA,1983,5546.0,33.134,66.866,1837.61164,Low
ITA,1984,6607.0,33.154,66.846,2190.48478,Low
ITA,1985,6717.0,33.174,66.826,2228.29758,Low
ITA,1986,8402.0,33.194,66.806,2788.95988,Low
ITA,1987,49.0,33.214,66.786,16.27486,Low
ITA,1988,180212.25889755905,33.234,66.76599999999999,59891.74212201478,Medium
ITA,1989,180212.25889755905,33.254,66.74600000000001,59927.784573794284,Medium
ITA,1990,180212.25889755905,33.274,66.726,59963.8270255738,Medium
ITA,1991,180212.25889755905,33.294,66.706,59999.8694773533,Medium
ITA,1992,180212.25889755905,33.258,66.74199999999999,59934.99306415019,Medium
ITA,1993,180212.25889755905,33.198,66.80199999999999,59826.86570881165,Medium
ITA,1994,180212.25889755905,33.138,66.862,59718.73835347312,Medium
ITA,1995,180212.25889755905,33.078,66.922,59610.61099813459,Medium
ITA,1996,180212.25889755905,33.018,66.982,59502.48364279605,Medium
ITA,1997,180212.25889755905,32.958,67.042,59394.35628745751,Medium
ITA,1998,180212.25889755905,32.898,67.102,59286.22893211898,Medium
ITA,1999,180212.25889755905,32.838,67.162,59178.10157678044,Medium
ITA,2000,180212.25889755905,32.778,67.22200000000001,59069.974221441895,Medium
ITA,2001,180212.25889755905,32.718,67.282,58961.84686610338,Medium
ITA,2002,180212.25889755905,32.618,67.382,58781.634607205815,Medium
ITA,2003,180212.25889755905,32.499,67.501,58567.18201911772,Medium
ITA,2004,180212.25889755905,32.38,67.62,58352.72943102963,Medium
ITA,2005,180212.25889755905,32.262,67.738,58140.078965530505,Medium
ITA,2006,180212.25889755905,32.144,67.856,57927.42850003138,Medium
ITA,2007,180212.25889755905,32.026,67.97399999999999,57714.77803453227,Medium
ITA,2008,180212.25889755905,31.908,68.092,57502.127569033146,Medium
ITA,2009,180212.25889755905,31.791,68.209,57291.279226123,Medium
ITA,2010,180212.25889755905,31.673,68.327,57078.62876062387,Medium
ITA,2011,180212.25889755905,31.556,68.444,56867.78041771374,Medium
ITA,2012,180212.25889755905,31.316,68.684,56435.27099635959,Medium
ITA,2013,180212.25889755905,31.021,68.979,55903.64483261179,Medium
ITA,2014,180212.25889755905,30.728,69.27199999999999,55375.622914041945,Medium
ITA,2015,105209.8117405583,30.435,69.565,32020.60620323892,Medium
ITA,1960,180212.25889755905,40.639,59.361,73236.45989337903,Medium
ITA,1961,180212.25889755905,40.144,59.856,72344.4092118361,Medium
ITA,1962,180212.25889755905,39.645,60.355,71445.15003993729,Medium
ITA,1963,180212.25889755905,39.147,60.853,70547.69299062743,Medium
ITA,1964,180212.25889755905,38.65,61.35,69652.03806390657,Medium
ITA,1965,180212.25889755905,38.157,61.843,68763.5916275416,Medium
ITA,1966,180212.25889755905,37.666,62.334,67878.74943635458,Medium
ITA,1967,180212.25889755905,37.178,62.822,66999.31361293451,Medium
ITA,1968,180212.25889755905,36.691,63.309,66121.6799121034,Medium
ITA,1969,180212.25889755905,36.208,63.792,65251.254701628175,Medium
ITA,1970,180212.25889755905,35.728,64.27199999999999,64386.23585891991,Medium
ITA,1971,180212.25889755905,35.25,64.75,63524.82126138956,Medium
ITA,1972,180212.25889755905,34.961,65.039,63004.007833175616,Medium
ITA,1973,180212.25889755905,34.759,65.241,62639.97907020255,Medium
ITA,1974,142266.0,34.558,65.44200000000001,49164.28428,Medium
ITA,1975,140935.0,34.357,65.643,48421.03795,Medium
ITA,1976,156214.0,34.156,65.844,53356.45384,Medium
ITA,1977,159607.0,33.956,66.044,54196.15292000001,Medium
ITA,1978,167414.0,33.757,66.243,56513.94398,Medium
ITA,1979,173257.0,33.558,66.44200000000001,58141.58406,Medium
ITA,1980,177392.0,33.36,66.64,59177.9712,Medium
ITA,1981,173360.0,33.163,66.837,57491.3768,Medium
ITA,1982,175968.0,33.114,66.886,58270.04352,Medium
ITA,1983,173797.0,33.134,66.866,57585.89798,Medium
ITA,1984,173440.0,33.154,66.846,57502.29760000001,Medium
ITA,1985,176254.0,33.174,66.826,58470.50196,Medium
ITA,1986,182606.0,33.194,66.806,60614.23564,High
ITA,1987,190896.0,33.214,66.786,63404.19744,High
ITA,1988,193258.0,33.234,66.76599999999999,64227.36372,High
ITA,1989,199572.0,33.254,66.74600000000001,66365.67288,High
ITA,1990,205064.0,33.274,66.726,68232.99536,High
ITA,1991,210290.0,33.294,66.706,70013.95259999999,High
ITA,1992,214443.0,33.258,66.74199999999999,71319.45294,High
ITA,1993,211371.0,33.198,66.80199999999999,70170.94458,High
ITA,1994,220172.0,33.138,66.862,72960.59736,High
ITA,1995,229216.0,33.078,66.922,75820.06848,High
ITA,1996,232374.0,33.018,66.982,76725.24732000001,High
ITA,1997,239297.0,32.958,67.042,78867.50525999999,High
ITA,1998,246953.0,32.898,67.102,81242.59794,High
ITA,1999,252748.0,32.838,67.162,82997.38824,High
ITA,2000,263305.0,32.778,67.22200000000001,86306.1129,High
ITA,2001,265981.0,32.718,67.282,87023.66358000001,High
ITA,2002,270799.0,32.618,67.382,88329.21782,High
ITA,2003,280202.0,32.499,67.501,91062.84798,High
ITA,2004,290047.0,32.38,67.62,93917.2186,High
ITA,2005,290635.0,32.262,67.738,93764.6637,High
ITA,2006,301259.0,32.144,67.856,96836.69296,High
ITA,2007,301299.0,32.026,67.97399999999999,96494.01774,High
ITA,2008,307065.0,31.908,68.092,97978.3002,High
ITA,2009,281106.0,31.791,68.209,89366.40846,High
ITA,2010,290747.0,31.673,68.327,92088.29731,High
ITA,2011,291441.0,31.556,68.444,91967.12196,High
ITA,2012,287802.0,31.316,68.684,90128.07432,High
ITA,2013,278833.0,31.021,68.979,86496.78493,High
ITA,2014,269148.0,30.728,69.27199999999999,82703.79744,High
ITA,2015,105209.8117405583,30.435,69.565,32020.60620323892,Medium
JPN,1960,180212.25889755905,36.728,63.272,66188.35844789549,Medium
JPN,1961,180212.25889755905,35.787,64.213,64492.56109166945,Medium
JPN,1962,180212.25889755905,34.856,65.144,62814.78496133319,Medium
JPN,1963,180212.25889755905,33.936,66.064,61156.83217947564,Medium
JPN,1964,180212.25889755905,33.028,66.97200000000001,59520.5048686858,Medium
JPN,1965,180212.25889755905,32.134,67.866,57909.40727414162,Medium
JPN,1966,180212.25889755905,31.296,68.70400000000001,56399.22854458008,Medium
JPN,1967,180212.25889755905,30.484,69.51599999999999,54935.9050023319,Medium
JPN,1968,180212.25889755905,29.684,70.316,53494.20693115143,Medium
JPN,1969,180212.25889755905,28.898,71.102,52077.738576216616,Medium
JPN,1970,180212.25889755905,28.123,71.877,50681.09356976054,Medium
JPN,1971,180212.25889755905,27.334,72.666,49259.21884705879,Medium
JPN,1972,180212.25889755905,26.548,73.452,47842.75049212397,Medium
JPN,1973,180212.25889755905,25.78,74.22,46458.72034379073,Medium
JPN,1974,18623.0,25.025,74.975,4660.40575,Low
JPN,1975,23590.0,24.284,75.71600000000001,5728.5956,Low
